date,humidity_mean,pressure_mean,temperature_mean,wind_direction_mean,wind_speed,weather_desc_cat_mean,humidity_min,pressure_min,temperature_min,wind_direction_min,wind_speed,weather_desc_cat_min,humidity_max,pressure_max,temperature_max,wind_direction_max,wind_speed,weather_desc_cat_max,humidity_median,pressure_median,temperature_median,wind_direction_median,wind_speed,weather_desc_cat_median,humidity_std,pressure_std,temperature_std,wind_direction_std,wind_speed,weather_desc_cat_std
2013-04-03,34.65,1014.0,276.652,306.0,6.95,1.35,22,1008,273.0,260.0,2.0,1,61,1017,281.23,340.0,10.0,2,35.0,1014.0,276.29999999999995,305.0,7.5,1.0,9.906271272598778,2.2941573387056473,2.5361877732243494,18.467610337532793,2.235479461111784,0.48936048492959305
2013-04-04,30.0,1019.5909090909091,276.8663636363636,295.90909090909093,7.0,1.2272727272727273,20,1016,273.02,260.0,5.0,1,37,1022,281.06,330.0,10.0,2,31.0,1019.0,276.525,300.0,7.0,1.0,5.398412465054622,1.5324767040594613,2.5101006343980146,18.93826836482176,1.6035674514745464,0.42893202722888857
2013-04-05,38.458333333333336,1025.4166666666667,277.6358333333334,214.58333333333334,4.791666666666667,1.5,24,1022,272.45,0.0,0.0,1,74,1029,283.95,340.0,10.0,2,39.0,1025.0,276.79999999999995,280.0,4.0,1.5,10.53350417216073,2.0624313778658343,3.9190595219047117,126.5591171940115,2.7343096524282537,0.5107539184552492
2013-04-06,41.52173913043478,1014.3478260869565,281.8412173913044,211.8695652173913,3.869565217391304,1.173913043478261,18,1006,276.788,0.0,0.0,1,60,1026,289.98,330.0,9.0,4,48.0,1015.0,280.16,210.0,4.0,1.0,14.170614810609733,5.605262913728057,4.484665133505887,102.75491775350534,2.5814785725535976,0.6503267649311157
2013-04-07,30.956521739130434,1021.1304347826087,279.5230434782608,268.69565217391306,5.478260869565218,1.434782608695652,13,1011,274.76,0.0,0.0,1,44,1026,284.89,350.0,9.0,2,36.0,1023.0,279.11,320.0,6.0,1.0,10.602222155025139,4.722329431214756,3.3484955031158914,111.8970447179048,2.409631530062622,0.5068698018697018
2013-04-08,54.90909090909091,1023.4545454545455,280.4868181818182,185.45454545454547,5.409090909090909,1.2727272727272727,36,1016,276.5,160.0,1.0,1,71,1026,286.47,220.0,12.0,4,56.0,1025.0,278.83,180.0,4.0,1.0,8.462292219628772,3.5149649151847155,4.005741577338177,18.702501163843017,2.9221500712593524,0.8827348295047495
2013-04-09,63.869565217391305,1016.6086956521739,286.6469565217392,147.34782608695653,3.0434782608695654,1.0,30,1015,280.68,0.0,0.0,1,87,1018,295.56,330.0,6.0,1,76.0,1016.0,284.37,165.0,3.0,1.0,19.98477681506165,1.0330506647252935,4.994234343704955,79.86329723383132,1.7445567519772938,0.0
2013-04-10,55.714285714285715,1014.5238095238095,290.8733333333334,170.47619047619048,3.4761904761904763,1.4285714285714286,16,1013,283.65,0.0,0.0,1,87,1017,301.06,340.0,10.0,4,62.0,1014.0,287.78,160.0,3.0,1.0,27.101924022369435,1.3273676061682331,7.002363410544588,115.77893549675565,2.522281657924975,0.9783367810436532
2013-04-11,52.333333333333336,1012.7916666666666,291.23375000000004,85.83333333333333,3.5,1.3333333333333333,23,1009,285.84,0.0,1.0,1,71,1015,296.35,310.0,14.0,4,54.5,1013.0,290.875,60.0,3.0,1.0,13.073925815602752,1.473805092023833,2.984243859513419,65.99846287186752,2.5707383476686054,0.816496580927726
2013-04-12,77.79166666666667,1012.5833333333334,286.86875000000003,127.29166666666667,3.0416666666666665,2.1666666666666665,62,1008,283.65,0.0,0.0,1,93,1016,288.97,360.0,6.0,6,77.0,1013.0,287.225,92.5,3.0,2.0,9.537017885320742,2.3015432755600123,1.2686532143422353,123.08515227331412,1.8052861188782494,1.3405601251996728
2013-04-13,78.29166666666667,1012.9583333333334,279.8525,69.58333333333333,7.333333333333333,2.625,62,1007,278.04,50.0,4.0,1,87,1017,282.46,120.0,10.0,4,78.5,1013.5,279.235,70.0,8.0,3.0,7.765470766919676,3.7703553824731935,1.446104963416314,19.219366742195604,1.6854019432007687,1.2445533509971605
2013-04-14,69.0,1010.0434782608696,281.0469565217391,173.91304347826087,3.5652173913043477,2.1739130434782608,37,1006,277.51,0.0,0.0,1,87,1013,286.89,360.0,8.0,4,75.0,1011.0,278.78,180.0,4.0,1.0,17.31788355744116,2.2659186551548323,3.538530042497901,147.7940560508188,1.902775173183578,1.302172098423647
2013-04-15,51.78260869565217,1016.3913043478261,283.9291304347826,220.8695652173913,3.782608695652174,1.3043478260869565,30,1013,281.38,0.0,0.0,1,76,1020,287.03,340.0,8.0,4,50.0,1016.0,283.27,200.0,4.0,1.0,18.00746441627908,1.8766297265137186,2.072029995051999,104.70360953569065,2.2147546906871987,0.8756702684071969
2013-04-16,44.90909090909091,1025.409090909091,282.5322727272727,74.54545454545455,3.3636363636363638,1.0,32,1021,278.96,0.0,0.0,1,56,1028,286.54,350.0,6.0,1,47.0,1026.0,282.31,55.0,3.0,1.0,6.83066677989848,2.2394533965125367,2.6841863745847783,73.01188896841343,1.3988244910316505,0.0
2013-04-17,68.04545454545455,1026.6363636363637,285.42993181818184,135.95454545454547,4.909090909090909,1.1363636363636365,53,1020,281.4,50.0,1.0,1,81,1032,290.74,180.0,10.0,4,67.0,1028.0,284.005,155.0,3.5,1.0,7.742752511233742,2.752409412815933,3.8999254092240054,47.21831492195868,2.958588642114134,0.6396021490668313
2013-04-18,61.45454545454545,1021.5,289.5327272727273,175.0,3.3636363636363638,1.4090909090909092,28,1020,286.19,0.0,1.0,1,87,1023,293.88,360.0,7.0,4,69.5,1021.0,288.995,185.0,3.0,1.0,18.821788976070806,1.3001831372834594,2.3111184301693464,130.88526418566903,1.2167659925061518,1.0537502599713133
2013-04-19,55.208333333333336,1025.75,285.35083333333336,132.5,3.75,1.75,25,1023,282.07,50.0,1.0,1,76,1028,290.44,200.0,8.0,4,54.0,1026.0,285.375,135.0,3.0,1.0,13.14461095283726,1.3909646324388225,2.174532266881824,40.45931934349773,2.0483291175768223,1.1515584902738283
2013-04-20,82.20833333333333,1014.1666666666666,289.01208333333324,167.08333333333334,4.958333333333333,2.0,64,1005,285.01,110.0,2.0,1,100,1022,294.9,190.0,10.0,3,82.0,1015.0,287.43,170.0,3.5,2.0,10.982116556382513,5.239205604127332,3.623468167097829,16.54484463686411,2.6617935546424762,1.021507836910498
2013-04-21,53.04545454545455,1010.8636363636364,286.25727272727266,248.1818181818182,6.454545454545454,2.1363636363636362,22,1004,282.93,0.0,3.0,1,87,1018,291.69,300.0,9.0,4,60.0,1011.5,285.875,270.0,6.0,1.0,23.220428757633034,4.733824131618232,2.7738698802492583,68.9814580770917,1.6826077472687537,1.42412728649462
2013-04-22,35.541666666666664,1030.7083333333333,280.9066666666666,247.91666666666666,4.958333333333333,1.125,23,1020,275.65,0.0,0.0,1,48,1036,285.41,360.0,9.0,2,36.5,1033.5,281.405,325.0,5.0,1.0,7.644146192642627,5.077479404335325,3.430630144507857,134.2282017495859,2.5277445981790145,0.3378319623460881
2013-04-23,49.5,1036.6,280.8189999999999,105.0,4.7,1.0,30,1033,276.96,50.0,1.0,1,65,1038,284.61,210.0,9.0,1,50.5,1037.0,280.62,85.0,4.0,1.0,9.81137900066738,1.429022485182758,2.567743018786405,55.96051239372654,2.473012226755907,0.0
2013-04-24,62.375,1027.9375,280.79625,52.5,5.625,1.5,40,1022,278.09,10.0,3.0,1,81,1034,283.82,100.0,8.0,4,62.0,1028.0,280.395,40.0,6.0,1.0,11.289375536317321,4.358420967888865,1.8810205563292681,27.202941017470884,1.2041594578792294,1.0954451150103321
2013-04-25,63.416666666666664,1016.6666666666666,284.54166666666663,207.5,4.166666666666667,1.4166666666666667,45,1011,277.86,10.0,1.0,1,81,1021,293.14,350.0,7.0,3,64.0,1018.0,283.03499999999997,195.0,4.0,1.0,8.677390244150333,3.073967365200583,5.399238003134588,118.69764292007913,1.8804871400937504,0.5835920751217646
2013-04-26,48.375,1017.9583333333334,286.5548333333333,242.58333333333334,5.208333333333333,1.3333333333333333,13,1011,281.4,0.0,1.0,1,87,1031,291.18,320.0,9.0,4,45.0,1020.5,286.345,298.5,5.0,1.0,25.564602735882254,5.179215709189894,2.9184377546105624,95.87442723219496,2.5872457517039513,0.8681147322824311
2013-04-27,36.21739130434783,1026.304347826087,285.9621739130435,187.3913043478261,2.782608695652174,1.4782608695652173,18,1022,279.85,0.0,0.0,1,53,1029,291.77,330.0,6.0,3,40.0,1027.0,285.7,200.0,3.0,1.0,11.045182091338742,1.9641047604142357,4.373184773055974,128.56612700030172,1.5062452335384544,0.6653478391304604
2013-04-28,32.45454545454545,1028.5454545454545,286.7581818181818,66.81818181818181,2.5,1.1818181818181819,17,1026,279.77,0.0,0.0,1,45,1030,293.09,360.0,5.0,2,33.0,1029.0,286.845,25.0,2.0,1.0,10.12647295683223,1.5653167252081088,4.712554293094971,91.98272941602957,1.371478173706159,0.3947710169758615
2013-04-29,37.04545454545455,1025.2727272727273,287.4777272727272,146.8181818181818,3.5,1.0454545454545454,17,1023,280.34,0.0,0.0,1,58,1026,292.86,190.0,8.0,2,35.0,1026.0,287.955,170.0,3.0,1.0,12.31134696405166,1.031956910406176,4.209023110072642,61.82820774312703,2.3248143807112656,0.21320071635561041
2013-04-30,64.52173913043478,1023.304347826087,285.75913043478266,145.2173913043478,3.608695652173913,2.9130434782608696,33,1022,284.4,0.0,0.0,1,87,1024,287.89,190.0,7.0,4,66.0,1023.0,285.64,160.0,4.0,4.0,10.795072803735264,0.6349504353380195,0.7670066554379915,49.53140098760045,1.4996705830639974,1.44326156762008
2013-05-01,56.791666666666664,1024.5416666666667,286.8797916666667,100.20833333333333,3.8333333333333335,1.6666666666666667,16,1023,284.07,40.0,2.0,1,81,1026,291.55,170.0,6.0,4,66.0,1024.5,285.21000000000004,115.0,3.5,1.0,23.656930534598956,1.3824731042801288,2.803944612415317,46.729544854608214,1.3405601251996728,1.0901402648748688
2013-05-02,44.59090909090909,1029.3181818181818,285.8613636363637,70.0,3.272727272727273,1.4545454545454546,22,1027,278.48,0.0,0.0,1,86,1031,291.81,160.0,6.0,3,44.0,1030.0,286.545,50.0,4.0,1.0,13.751741330114875,1.6442211540613285,4.811576610687957,48.107023544236384,1.8817878576304876,0.6709817063202618
2013-05-03,55.333333333333336,1030.2916666666667,286.84083333333325,90.83333333333333,2.0416666666666665,1.6666666666666667,36,1027,279.38,0.0,0.0,1,81,1032,294.48,200.0,5.0,3,56.0,1030.5,286.28,70.0,2.0,1.0,16.12631300125645,1.3344650993746776,5.485076922029394,68.646331588656,1.4288690166235205,0.816496580927726
2013-05-04,49.78260869565217,1029.3478260869565,286.96956521739133,95.21739130434783,4.304347826086956,1.0434782608695652,33,1027,283.83,0.0,0.0,1,81,1031,290.45,210.0,7.0,2,47.0,1030.0,286.63,70.0,5.0,1.0,10.242320944977312,1.4650068461575063,2.087075984723089,58.68789291415698,1.9871126291155499,0.20851441405707474
2013-05-05,59.30434782608695,1026.4782608695652,285.3573913043478,136.52173913043478,3.4347826086956523,1.6956521739130435,36,1025,279.56,0.0,0.0,1,76,1029,292.57,360.0,6.0,3,66.0,1026.0,284.56,160.0,4.0,1.0,13.646294144327888,1.4730785703106029,4.389442103079198,107.89762385336195,2.0632297487307203,0.8221248859286776
2013-05-06,58.333333333333336,1025.0416666666667,283.7441666666667,91.66666666666667,4.416666666666667,1.4583333333333333,38,1023,279.52,40.0,2.0,1,70,1026,289.14,180.0,7.0,3,59.5,1025.0,283.445,80.0,4.0,1.0,10.294222384073196,0.8064504441318806,3.3259923875918216,46.407145876532816,1.3805061033726997,0.7790276362049131
2013-05-07,67.125,1023.5,285.13625,93.75,3.125,1.4583333333333333,52,1021,280.27,40.0,1.0,1,81,1025,292.32,190.0,5.0,3,68.5,1024.0,283.775,80.0,3.0,1.0,10.791754098465141,1.2510864843424216,4.168288995759966,49.06185093727411,0.8998792189486609,0.832970935693524
2013-05-08,69.78260869565217,1020.8260869565217,287.7334782608695,86.08695652173913,3.0869565217391304,1.4782608695652173,56,1019,282.67,0.0,0.0,1,81,1022,294.67,210.0,6.0,3,71.0,1021.0,286.94,60.0,3.0,1.0,8.229417972013746,1.0724726702617644,4.394313069386232,57.976416085632515,1.5641740044526804,0.8458220969937151
2013-05-09,84.375,1017.75,289.4979166666667,78.33333333333333,4.166666666666667,2.7916666666666665,68,1015,287.75,10.0,2.0,1,100,1020,291.66,170.0,8.0,6,87.0,1018.0,289.65,60.0,4.0,3.0,8.865234983030499,1.5393392145304503,1.1436211715677465,44.97986667162433,1.2394482175782782,1.4440030912488488
2013-05-10,84.04347826086956,1014.2608695652174,288.0334782608696,72.6086956521739,2.9130434782608696,2.608695652173913,60,1012,285.6,0.0,0.0,1,93,1017,292.31,240.0,5.0,4,87.0,1014.0,286.8,50.0,3.0,3.0,9.924617056361164,1.452815176393382,2.5044044995234396,50.11054972434337,1.0406747583030782,1.37308976184048
