Date,humidity,pressure,temperature,wind_direction,wind_speed,weather_desc_cat_var
2015-03-14,95.5,1036.0,276.57166666700004,185.5,1.0,4.0
2015-03-15,91.5,1021.0,278.1221666665,286.5,4.0,4.0
2015-03-16,75.0,1028.0,276.08349999999996,297.0,2.0,1.5
2015-03-17,78.5,1018.0,279.2445,228.0,2.0,4.0
2015-03-18,72.5,1029.0,273.77941666649997,310.0,6.0,2.0
2015-03-19,75.0,1039.0,272.7493333335,326.5,3.0,2.0
2015-03-20,81.5,1035.5,272.62850000000003,91.0,2.0,1.0
2015-03-21,100.0,1031.5,272.5160833335,82.0,2.0,5.0
2015-03-22,93.5,1029.5,274.01033333299995,296.5,4.0,2.0
2015-03-23,82.0,1036.0,271.15425,319.5,3.0,2.0
2015-03-24,82.5,1041.0,271.1165833335,112.5,2.0,1.0
2015-03-25,85.0,1042.5,273.16258333350004,190.0,1.0,2.0
2015-03-26,91.0,1029.0,277.65383333299997,185.5,2.0,4.0
2015-03-27,95.0,1020.0,278.652,332.0,3.0,4.0
2015-03-28,92.0,1022.0,274.967,336.5,4.0,4.5
2015-03-29,79.0,1031.0,272.597093516,334.5,4.0,5.0
2015-03-30,61.5,1016.5,274.74,222.0,2.0,2.0
2015-03-31,66.5,1024.0,278.53575,283.5,3.0,5.0
2015-04-01,82.5,1028.5,276.39316666649995,324.0,2.5,4.0
2015-04-02,67.0,1036.0,277.298,212.5,2.0,2.0
2015-04-03,60.0,1024.5,287.4403333335,223.0,4.0,1.0
2015-04-04,90.5,1019.5,282.39,276.5,5.0,4.0
2015-04-05,64.5,1035.0,279.5335833335,254.0,3.5,2.0
2015-04-06,65.0,1038.0,281.74483333349997,157.0,1.0,1.0
2015-04-07,68.0,1035.0,285.6905833335,199.5,2.0,1.0
2015-04-08,91.5,1040.0,278.79325,76.0,4.0,4.0
2015-04-09,91.0,1038.5,277.16499999999996,67.0,3.0,4.0
2015-04-10,92.5,1030.5,279.38366666649995,140.0,2.0,4.0
2015-04-11,68.0,1026.0,283.9645,281.5,4.0,2.0
2015-04-12,60.5,1039.0,281.354,281.0,2.0,2.0
2015-04-13,61.0,1040.0,281.8503333335,186.5,2.0,2.0
2015-04-14,57.0,1035.0,287.73375,224.5,3.5,1.0
2015-04-15,59.0,1034.0,284.42224999999996,343.5,3.0,1.0
2015-04-16,40.0,1043.0,284.6125,115.0,2.0,1.0
2015-04-17,72.5,1033.0,285.41949999999997,208.0,3.0,4.0
2015-04-18,68.5,1028.0,287.73749999999995,281.5,1.5,2.0
2015-04-19,41.5,1036.0,286.4215,117.0,3.0,1.5
2015-04-20,89.0,1027.0,282.8895,108.0,4.0,4.0
2015-04-21,92.5,1011.0,286.2714166665,236.5,2.5,4.0
2015-04-22,62.5,1007.0,281.998880247,206.0,2.5,2.0
2015-04-23,59.0,1006.0,280.57963725499997,278.0,3.0,1.5
2015-04-24,47.0,1010.0,277.802,308.0,3.0,2.0
2015-04-25,45.0,1012.5,277.66143901,307.5,2.0,2.0
2015-04-26,46.5,1005.0,281.5415201185,177.0,1.0,1.5
2015-04-27,46.5,1005.0,283.15103658550004,325.0,2.0,2.0
2015-04-28,48.0,1007.0,284.900741218,338.0,3.0,1.0
2015-04-29,40.0,1007.0,288.4025181805,320.0,2.0,2.0
2015-04-30,46.5,1007.0,287.0219986295,110.5,2.0,1.0
2015-05-01,56.0,1013.0,284.736,79.5,1.0,1.0
2015-05-02,57.0,1014.0,286.1477545495,158.5,1.0,1.0
2015-05-03,52.0,1018.0,288.4021909105,262.0,1.0,2.0
2015-05-04,35.5,1021.5,292.130302901,218.0,1.0,2.0
2015-05-05,36.0,1021.0,296.898,242.5,2.0,2.0
2015-05-06,47.0,1023.0,291.55955351499995,65.0,1.0,1.0
2015-05-07,58.0,1022.0,290.15455686999996,292.0,1.0,1.0
2015-05-08,45.5,1020.0,294.00800000000004,183.5,1.0,2.0
2015-05-09,67.0,1023.5,292.75750000000005,149.0,1.5,1.0
2015-05-10,81.0,1023.0,292.484608366,202.0,1.5,1.5
2015-05-11,74.0,1020.0,295.36260630050003,206.5,2.0,1.5
2015-05-12,84.0,1011.5,294.192631902,215.5,2.0,4.0
2015-05-13,42.5,1015.5,291.84757845,304.0,3.0,2.0
2015-05-14,43.0,1027.0,287.082,310.0,2.0,2.0
2015-05-15,43.0,1026.0,290.168,219.0,1.0,1.0
2015-05-16,48.0,1023.0,289.276,194.0,2.0,3.0
2015-05-17,93.0,1020.5,291.8575128205,253.5,1.0,3.0
2015-05-18,72.5,1020.0,294.62615061049996,131.0,1.0,2.0
2015-05-19,95.0,1015.0,289.1305,142.0,1.0,4.0
2015-05-20,79.0,1010.0,290.242,313.0,2.0,2.0
2015-05-21,55.5,1015.0,285.4615,310.0,1.0,1.0
2015-05-22,68.5,1013.0,286.022,286.5,2.0,1.5
2015-05-23,48.5,1027.0,286.2835,309.0,2.0,2.0
2015-05-24,52.5,1028.0,286.45349999999996,246.0,2.0,2.0
2015-05-25,47.0,1036.0,291.23699999999997,209.0,2.0,1.0
2015-05-26,51.0,1036.0,296.369,208.0,3.0,2.0
2015-05-27,59.0,1031.0,295.6635,190.0,3.5,1.0
2015-05-28,77.0,1029.0,294.235,198.0,2.0,1.0
2015-05-29,73.0,1033.5,292.7725,108.5,1.0,1.5
2015-05-30,67.0,1032.0,293.849,181.0,2.0,2.0
2015-05-31,70.5,1027.0,294.49,196.0,3.5,2.0
2015-06-01,93.0,1020.0,286.645,55.0,5.0,4.0
2015-06-02,87.0,1021.0,284.275,40.0,3.0,3.0
2015-06-03,82.0,1023.5,285.57,70.0,2.0,2.5
2015-06-04,77.0,1034.0,288.192,92.0,2.0,1.0
2015-06-05,73.0,1030.0,288.102,82.5,2.0,1.0
2015-06-06,69.0,1023.0,291.3435,158.0,2.0,1.0
2015-06-07,54.0,1030.5,290.5005,92.5,2.5,2.0
2015-06-08,68.0,1017.0,290.84000000000003,191.0,4.0,2.0
2015-06-09,83.0,1006.0,294.15,215.0,3.5,3.0
2015-06-10,59.0,1011.0,295.595,272.5,3.0,2.0
2015-06-11,58.0,1016.0,296.444,230.0,3.0,2.0
2015-06-12,77.0,1023.0,295.8125,169.5,1.0,1.0
2015-06-13,62.0,1021.0,298.8705,219.5,2.5,1.0
2015-06-14,59.5,1026.0,296.4185,182.5,1.0,1.5
2015-06-15,88.0,1014.5,295.264,165.5,3.0,4.0
2015-06-16,88.0,1013.5,292.96000000000004,56.0,2.0,3.0
2015-06-17,64.0,1019.0,295.44,160.0,3.0,2.0
2015-06-18,73.5,1020.0,292.485,145.0,3.0,3.0
2015-06-19,94.0,1023.0,294.905,271.5,2.0,3.0
2015-06-20,84.0,1027.5,292.57849999999996,112.0,2.5,2.0
2015-06-21,97.0,1020.0,293.83299999999997,193.0,3.0,4.0
2015-06-22,94.0,1023.0,295.112,296.0,3.0,2.0
2015-06-23,67.0,1021.0,297.969,200.5,3.5,1.0
2015-06-24,82.0,1024.0,295.98400000000004,309.5,3.0,2.0
2015-06-25,55.0,1018.5,296.408,280.0,2.0,1.5
2015-06-26,64.5,1015.0,295.555,110.0,2.0,1.0
2015-06-27,77.0,1019.0,292.78,102.5,2.5,3.0
2015-06-28,88.0,1005.5,289.68,75.0,3.0,3.0
2015-06-29,72.5,1010.0,293.305,250.0,3.0,2.0
2015-06-30,65.0,1014.0,294.66499999999996,175.0,2.0,2.0
2015-07-01,78.0,1009.0,295.69,215.0,4.0,3.0
2015-07-02,64.0,1012.0,296.28999999999996,256.5,1.0,2.0
2015-07-03,75.5,1014.5,294.54499999999996,178.5,1.5,2.0
2015-07-04,77.5,1015.0,294.1,134.5,2.0,3.0
2015-07-05,62.5,1019.5,294.505,242.5,2.0,2.0
2015-07-06,74.0,1021.0,296.405,180.0,2.0,3.0
2015-07-07,78.0,1017.0,297.65999999999997,180.0,3.0,3.0
2015-07-08,78.0,1014.0,298.53499999999997,230.0,3.0,3.0
2015-07-09,88.0,1015.0,295.6,141.0,1.0,3.0
2015-07-10,75.0,1014.0,295.315,300.0,3.0,1.5
2015-07-11,62.0,1018.0,296.685,80.0,1.0,2.0
2015-07-12,64.5,1018.0,297.51,234.0,2.0,3.0
2015-07-13,63.0,1013.0,298.32500000000005,189.5,2.0,2.0
2015-07-14,77.0,1006.0,297.075,160.0,3.0,2.5
2015-07-15,88.0,1003.0,297.21500000000003,105.0,2.0,3.0
2015-07-16,53.0,1016.0,294.78499999999997,30.0,3.0,1.0
2015-07-17,80.0,1019.0,293.975,197.5,2.0,3.0
2015-07-18,69.0,1015.0,295.655,200.0,3.0,4.0
2015-07-19,69.5,1011.0,299.6,220.0,2.0,2.0
2015-07-20,58.5,1007.0,302.15999999999997,240.0,2.0,2.0
2015-07-21,67.5,1005.0,299.97,270.0,2.0,3.0
2015-07-22,57.0,1008.5,296.19,320.5,4.0,2.0
2015-07-23,51.5,1013.0,295.42999999999995,300.0,2.0,2.0
2015-07-24,49.5,1014.0,295.975,270.0,2.0,1.0
2015-07-25,51.0,1015.0,296.625,200.0,1.5,2.0
2015-07-26,62.0,1015.5,297.495,210.0,3.0,2.0
2015-07-27,65.0,1016.0,298.51,215.0,2.0,3.0
2015-07-28,76.0,1016.0,298.245,222.0,1.0,2.0
2015-07-29,69.0,1015.0,300.53,235.0,1.0,1.0
2015-07-30,78.0,1013.0,299.29999999999995,220.0,3.0,3.0
2015-07-31,78.0,1011.0,297.89,279.0,2.0,3.0
2015-08-01,55.5,1010.0,298.67499999999995,255.0,2.0,1.0
2015-08-02,55.5,1012.5,298.57,284.5,2.0,2.0
2015-08-03,59.0,1011.0,298.22,214.0,3.0,2.0
2015-08-04,61.0,1011.0,298.815,245.0,4.0,2.0
2015-08-05,50.0,1013.0,297.705,294.0,2.0,2.0
2015-08-06,53.0,1015.0,295.81,303.5,2.0,2.0
2015-08-07,56.5,1013.0,296.155,108.0,2.5,2.0
2015-08-08,56.0,1014.0,295.55499999999995,100.0,2.0,2.0
2015-08-09,58.0,1016.0,295.71000000000004,103.0,2.0,2.0
2015-08-10,75.0,1018.0,295.86,160.0,2.0,3.0
2015-08-11,80.5,1010.0,296.11,180.0,4.0,3.0
2015-08-12,77.5,1011.0,296.065,285.0,2.5,3.0
2015-08-13,56.0,1017.0,295.43499999999995,320.0,2.0,1.5
2015-08-14,62.0,1021.0,295.16999999999996,275.0,1.5,2.0
2015-08-15,59.0,1020.0,297.385,255.0,3.0,2.5
2015-08-16,63.0,1019.5,298.69,253.0,3.0,3.0
2015-08-17,63.0,1019.0,299.4,230.0,3.0,2.0
2015-08-18,69.0,1017.0,299.645,211.0,3.0,2.0
2015-08-19,80.5,1016.5,298.83000000000004,170.0,3.0,3.0
2015-08-20,78.0,1016.0,298.65999999999997,157.0,4.0,1.0
2015-08-21,76.0,1015.5,298.02,150.0,4.0,2.5
2015-08-22,50.5,1019.0,296.02,42.0,2.0,2.0
2015-08-23,73.5,1017.0,294.895,92.0,2.0,1.0
2015-08-24,78.0,1013.0,296.255,193.5,2.0,1.0
2015-08-25,64.5,1011.0,298.135,210.0,3.0,1.0
2015-08-26,48.0,1014.5,295.82500000000005,290.0,3.0,1.5
2015-08-27,58.0,1018.0,294.505,321.0,3.0,1.0
2015-08-28,68.0,1021.0,292.93,335.0,2.0,1.0
2015-08-29,68.0,1023.0,293.745,283.0,1.0,2.0
2015-08-30,60.5,1020.0,296.16,222.0,3.0,3.0
2015-08-31,61.0,1017.0,298.605,250.0,3.0,2.0
2015-09-01,65.0,1017.0,300.0,145.0,2.0,2.0
2015-09-02,75.0,1017.0,297.39,185.0,1.0,2.5
2015-09-03,73.0,1012.0,298.405,201.0,2.0,3.0
2015-09-04,69.0,1016.0,298.91499999999996,61.0,2.0,3.0
2015-09-05,73.0,1024.0,295.65,88.5,3.0,2.0
2015-09-06,68.5,1023.0,293.605,137.0,1.0,2.0
2015-09-07,77.0,1020.0,294.755,226.5,2.0,2.0
2015-09-08,64.5,1017.0,298.68,222.0,3.0,2.0
2015-09-09,69.0,1014.0,299.975,210.0,2.5,1.0
2015-09-10,85.5,1011.0,296.01,55.0,3.0,4.0
2015-09-11,85.5,1007.0,294.115,30.0,4.0,3.0
2015-09-12,78.0,1010.0,294.29,170.0,2.0,3.0
2015-09-13,83.0,1005.5,294.07,213.0,3.0,3.0
2015-09-14,66.0,1015.5,290.29,280.0,4.0,2.0
2015-09-15,54.0,1025.0,291.83,285.0,2.5,2.0
2015-09-16,63.5,1026.0,293.915,271.0,1.0,1.0
2015-09-17,70.0,1023.0,294.525,212.0,2.0,2.0
2015-09-18,71.0,1018.0,295.38,205.0,2.0,2.5
2015-09-19,77.0,1015.0,294.305,190.0,2.0,3.0
2015-09-20,70.0,1015.0,295.005,203.0,3.5,1.0
2015-09-21,58.5,1021.0,290.74,45.0,3.0,2.0
2015-09-22,59.5,1024.0,291.38,63.0,3.0,1.0
2015-09-23,74.0,1025.0,290.385,30.0,2.5,1.0
2015-09-24,65.5,1024.5,290.23,70.0,2.0,2.0
2015-09-25,68.0,1027.0,291.935,80.0,3.0,2.0
2015-09-26,59.0,1029.5,290.28,80.0,3.5,1.0
2015-09-27,72.0,1031.0,288.795,79.5,3.0,1.0
2015-09-28,79.5,1025.0,291.01,83.0,2.0,1.0
2015-09-29,83.0,1019.0,294.8,144.0,2.0,1.0
2015-09-30,88.0,1007.5,295.77,165.0,3.5,3.0
2015-10-01,67.0,1017.0,287.895,30.0,5.0,1.0
2015-10-02,81.0,1022.0,283.945,30.0,4.0,4.0
2015-10-03,87.0,1025.0,282.305,50.0,6.0,3.0
2015-10-04,66.0,1026.5,284.735,60.0,5.0,1.0
2015-10-05,68.5,1023.0,285.54499999999996,40.0,3.0,2.0
2015-10-06,87.0,1018.5,285.65,40.0,2.0,2.0
2015-10-07,72.0,1015.5,288.685,334.5,2.0,2.0
2015-10-08,82.0,1020.0,288.59000000000003,258.5,2.0,2.0
2015-10-09,82.0,1015.5,289.115,210.0,3.0,3.0
2015-10-10,58.0,1018.0,288.065,283.0,2.0,2.0
2015-10-11,84.0,1017.0,283.845,237.0,2.0,2.0
2015-10-12,78.5,1012.0,286.935,232.0,3.0,2.0
2015-10-13,82.0,1002.0,288.875,198.0,3.0,3.0
2015-10-14,72.0,1006.5,289.54499999999996,274.0,3.0,1.0
2015-10-15,73.0,1015.0,286.275,307.0,3.0,1.0
2015-10-16,64.5,1015.0,285.08500000000004,257.0,3.5,2.0
2015-10-17,67.5,1019.0,282.54499999999996,290.0,3.0,2.0
2015-10-18,58.0,1025.0,277.34000000000003,314.5,3.0,1.0
2015-10-19,79.5,1030.0,276.1,320.0,3.0,2.0
2015-10-20,56.5,1024.0,281.21000000000004,240.0,4.0,1.5
2015-10-21,54.0,1025.0,288.4,236.5,2.0,2.0
2015-10-22,66.5,1023.0,287.86,216.0,3.0,2.0
2015-10-23,51.0,1022.5,287.47,320.0,4.0,4.0
2015-10-24,73.5,1028.0,280.52,54.0,3.0,2.0
2015-10-25,73.5,1018.0,286.265,223.5,3.0,1.5
2015-10-26,66.0,1029.0,283.27,35.0,3.0,3.0
2015-10-27,67.5,1033.0,280.15,64.0,2.0,1.0
2015-10-28,81.0,1026.0,285.97280183450005,90.0,4.0,3.0
2015-10-29,88.0,1002.0,292.291152261,227.5,6.0,1.0
2015-10-30,43.5,1012.0,285.6306930445,268.5,5.0,1.0
2015-10-31,55.5,1022.0,281.105,215.0,2.0,2.0
2015-11-01,67.0,1016.0,283.6063822715,209.0,3.5,1.0
2015-11-02,77.0,1018.0,286.8570331455,277.5,2.0,1.0
2015-11-03,63.0,1021.0,283.8222340075,227.0,2.0,1.0
2015-11-04,62.5,1027.0,286.2442985075,140.0,1.5,2.0
2015-11-05,88.0,1026.0,286.6800395985,189.5,1.0,1.0
2015-11-06,89.0,1018.0,291.6602752815,213.5,2.0,2.0
2015-11-07,52.0,1015.0,289.9577674095,271.0,3.0,1.0
2015-11-08,44.5,1026.0,284.21419440750003,308.5,3.0,1.0
2015-11-09,68.0,1030.5,280.175,233.0,1.0,1.5
2015-11-10,75.0,1022.5,285.227310345,50.0,3.0,1.0
2015-11-11,87.0,1010.0,284.43,341.5,5.0,2.0
2015-11-12,81.5,1013.5,284.983224436,161.0,2.0,3.0
2015-11-13,54.0,1004.0,285.498288314,260.0,7.0,1.0
2015-11-14,39.0,1014.0,281.14795116,268.5,6.5,1.0
2015-11-15,53.0,1025.0,278.740188253,254.0,3.0,2.0
2015-11-16,53.0,1022.0,284.384912347,219.0,3.0,2.0
2015-11-17,56.5,1033.0,281.46912656100005,37.0,3.5,1.0
2015-11-18,67.0,1034.0,278.5166384845,110.0,2.0,1.0
2015-11-19,82.0,1024.0,287.62786068950004,138.5,4.0,1.0
2015-11-20,64.5,1018.0,286.420909866,302.0,4.5,1.0
2015-11-21,52.5,1024.0,278.070155375,121.0,3.5,1.0
2015-11-22,71.0,1013.5,282.36,242.5,3.0,1.0
2015-11-23,42.0,1017.0,277.4278404415,330.0,6.0,1.0
2015-11-24,48.0,1027.0,273.22,274.0,2.0,1.0
2015-11-25,50.5,1038.0,276.7259859155,58.5,2.0,1.0
2015-11-26,72.0,1043.0,276.53499999999997,71.0,2.0,1.0
2015-11-27,89.5,1035.0,281.8055543585,218.5,2.0,1.0
2015-11-28,76.0,1022.0,284.5511961825,228.5,3.0,1.0
2015-11-29,77.5,1023.0,279.216937121,30.0,3.0,1.0
2015-11-30,60.5,1029.0,275.78,23.5,5.0,1.0
2015-12-01,87.0,1024.0,279.01585566150004,59.0,3.0,3.0
2015-12-02,93.0,1014.0,281.532301525,87.0,2.0,3.5
2015-12-03,70.5,1010.0,282.2592141675,270.0,5.0,1.0
2015-12-04,59.0,1028.0,280.076550301,268.5,4.0,1.0
2015-12-05,69.0,1038.0,277.1371789885,250.0,1.5,2.0
2015-12-06,77.5,1035.0,275.819643963,231.5,2.0,2.0
2015-12-07,76.5,1022.0,277.357569738,240.0,2.0,1.0
2015-12-08,69.5,1019.0,278.9639859355,20.0,4.0,1.0
2015-12-09,76.0,1021.0,276.255,155.0,1.5,1.0
2015-12-10,76.0,1015.0,283.97949447049996,218.5,2.0,1.0
2015-12-11,81.0,1014.0,281.49880154899995,206.5,2.0,1.0
2015-12-12,76.0,1019.5,283.72,210.0,1.5,1.0
2015-12-13,76.0,1020.0,285.375,198.5,1.0,3.0
2015-12-14,82.0,1015.5,285.27,92.5,2.0,1.0
2015-12-15,66.0,1000.5,288.48,270.0,6.0,2.0
2015-12-16,61.0,1018.0,282.7070048755,294.5,5.0,1.0
2015-12-17,87.0,1017.0,283.311495327,130.0,2.0,2.0
2015-12-18,75.5,1006.0,282.468823036,270.0,3.0,1.0
2015-12-19,47.0,1016.0,275.66499999999996,270.0,7.0,1.0
2015-12-20,44.0,1030.5,275.7753819195,260.0,4.0,1.0
2015-12-21,59.0,1028.0,276.8571691175,221.5,3.0,1.0
2015-12-22,76.5,1017.0,283.9904355625,234.5,2.5,3.0
2015-12-23,93.0,1020.0,284.1755098965,72.0,2.0,3.0
2015-12-24,84.5,1014.0,290.450893635,191.0,3.5,3.0
2015-12-25,87.0,1021.0,286.85,218.5,1.0,3.0
2015-12-26,56.0,1029.5,283.66499999999996,40.0,3.0,1.0
2015-12-27,91.5,1017.0,282.735227024,219.5,3.0,3.0
2015-12-28,60.0,1026.5,277.72,302.0,5.0,2.5
2015-12-29,89.0,1021.0,276.015,69.5,5.0,4.0
2015-12-30,87.0,1023.5,277.19,62.0,2.0,2.0
2015-12-31,87.0,1018.0,280.305,305.5,2.0,3.0
2016-01-01,60.0,1018.0,277.2951402875,270.0,4.5,1.0
2016-01-02,51.0,1018.0,274.499210576,259.0,4.0,1.0
2016-01-03,60.0,1012.5,273.680139228,243.5,3.0,2.0
2016-01-04,53.0,1016.0,271.815,320.0,5.0,1.0
2016-01-05,45.0,1034.0,263.6535053005,340.0,5.5,2.0
2016-01-06,42.5,1036.0,267.345068849,240.0,2.0,2.0
2016-01-07,39.5,1028.0,271.99,235.0,1.0,1.0
2016-01-08,59.0,1023.0,274.53277444,33.5,3.0,1.0
2016-01-09,78.0,1022.0,278.401745139,47.5,3.0,3.0
2016-01-10,93.0,1005.5,281.708940221,92.0,4.0,4.0
2016-01-11,49.5,1010.0,273.715389404,262.0,9.0,1.0
2016-01-12,49.0,1018.5,269.844596024,235.0,3.0,1.0
2016-01-13,49.5,1014.0,270.204086291,270.0,8.0,1.0
2016-01-14,45.0,1015.0,268.42062009100005,260.0,4.0,1.0
2016-01-15,69.0,1014.0,274.23377175400003,74.0,2.0,1.0
2016-01-16,74.5,999.0,278.81,236.5,4.0,1.0
2016-01-17,58.0,1009.5,274.72972312950003,270.0,4.0,1.0
2016-01-18,71.0,1010.5,269.95897756600004,286.0,7.0,1.0
2016-01-19,48.0,1017.0,266.078307238,273.0,8.0,1.0
2016-01-20,50.0,1021.0,270.63,297.5,4.0,1.0
2016-01-21,54.0,1021.0,272.22,321.0,4.5,1.0
2016-01-22,45.5,1025.0,269.66280971599997,320.0,4.0,1.0
2016-01-23,84.5,1012.5,270.047785571,25.5,7.0,2.5
2016-01-24,57.5,1012.0,270.029601794,324.5,5.0,3.0
2016-01-25,60.5,1025.0,270.99088347450004,266.5,1.0,1.5
2016-01-26,85.0,1021.0,271.229504651,210.0,3.0,2.0
2016-01-27,65.0,1016.0,278.4019384355,280.0,4.0,1.0
2016-01-28,64.5,1018.0,272.97623919299997,227.0,2.0,1.0
2016-01-29,64.0,1000.0,274.025,265.0,2.0,1.0
2016-01-30,56.0,1016.0,272.21133333349997,273.0,3.0,1.0
2016-01-31,73.0,1015.0,275.6151221915,209.0,2.0,1.0
2016-02-01,75.0,1009.0,278.521017234,220.0,3.0,1.0
2016-02-02,54.0,1023.5,279.03499999999997,268.0,3.0,2.0
2016-02-03,81.0,1023.5,278.385,152.0,3.0,-49.0
2016-02-04,87.0,1013.0,284.185,243.5,3.0,1.0
2016-02-05,64.5,1019.0,276.02,315.0,5.0,3.0
2016-02-06,53.0,1028.0,273.34000000000003,240.0,2.5,2.0
2016-02-07,64.0,1022.5,273.78999999999996,225.0,2.0,1.0
2016-02-08,64.0,1008.5,275.555,40.0,4.5,1.5
2016-02-09,79.0,1005.0,271.21000000000004,55.0,3.0,3.0
2016-02-10,74.5,1003.0,273.35467973699997,239.5,3.0,3.0
2016-02-11,46.0,1011.0,268.976556448,275.5,6.5,1.0
2016-02-12,40.0,1024.0,265.71000000000004,275.0,4.0,1.0
2016-02-13,52.5,1016.0,266.52,280.0,4.5,1.0
2016-02-14,36.0,1031.5,258.87,300.0,5.0,2.0
2016-02-15,63.0,1034.0,262.90140950800003,61.0,2.0,3.0
2016-02-16,87.0,1014.0,277.52,150.0,4.0,2.0
2016-02-17,66.0,1013.0,276.2,300.0,3.0,1.0
2016-02-18,54.5,1028.0,273.345,335.5,4.5,1.0
2016-02-19,53.0,1034.5,270.76,128.5,2.5,1.0
2016-02-20,61.0,1017.5,277.9501624345,203.0,3.5,1.0
2016-02-21,60.0,1012.0,283.42801216500004,262.0,3.0,1.0
2016-02-22,63.0,1018.5,279.885851751,39.0,3.0,1.0
2016-02-23,80.0,1025.0,275.565,51.5,3.5,2.5
2016-02-24,93.0,1018.5,276.14617296100005,60.0,5.0,4.0
2016-02-25,85.5,992.0,284.50482932349996,186.5,7.0,3.0
2016-02-26,62.0,1008.0,274.841596207,290.0,7.0,1.0
2016-02-27,45.0,1020.0,271.6193917785,261.5,4.0,1.0
2016-02-28,48.0,1015.0,276.2886582315,227.0,5.0,1.0
2016-02-29,54.5,1005.0,282.6,220.0,5.0,1.5
2016-03-01,49.5,1017.5,279.987278986,231.0,4.5,1.0
2016-03-02,70.0,1006.5,280.36416496799995,265.0,9.0,1.0
2016-03-03,43.5,1023.0,271.695,314.0,5.0,1.0
2016-03-04,86.0,1021.0,273.09225204300003,35.0,3.0,3.0
2016-03-05,46.5,1021.0,273.470689782,241.5,3.0,1.0
2016-03-06,49.0,1024.0,273.68,182.5,2.0,1.0
2016-03-07,62.0,1025.0,274.9809006055,220.0,2.5,1.0
2016-03-08,56.0,1020.0,284.2759495125,133.0,2.0,1.0
2016-03-09,76.5,1020.5,281.855154565,181.5,1.0,1.0
2016-03-10,38.5,1016.0,292.08566860450003,230.0,5.0,1.0
2016-03-11,56.0,1017.5,288.52530326149997,323.5,4.0,2.0
2016-03-12,51.0,1027.0,282.12394271849996,193.0,3.0,1.0
2016-03-13,53.5,1017.0,285.089076923,200.0,3.0,1.0
2016-03-14,61.0,1020.0,280.768159889,80.0,4.0,3.5
2016-03-15,88.0,1009.0,280.33730840299995,47.5,4.5,3.0
2016-03-16,73.0,1010.0,282.900089373,240.0,1.0,1.0
2016-03-17,76.5,1011.0,283.92499999999995,220.0,3.0,3.0
2016-03-18,42.0,1009.0,282.725,270.0,5.0,1.0
2016-03-19,44.0,1018.5,278.51,319.5,3.0,1.0
2016-03-20,44.0,1021.0,275.8683759125,35.0,3.0,1.0
2016-03-21,74.0,1011.0,275.01702199199997,300.0,3.0,3.0
2016-03-22,37.5,1019.0,277.78854918950003,260.0,5.0,1.0
2016-03-23,45.0,1014.5,283.889514238,225.0,5.0,1.0
2016-03-24,63.5,1018.0,282.895000694,50.0,4.0,1.0
2016-03-25,81.0,1007.0,283.28999999999996,89.5,3.0,1.0
2016-03-26,54.0,1025.0,281.395,313.5,5.0,1.0
2016-03-27,71.5,1029.0,279.37896980950006,136.0,3.0,1.0
2016-03-28,82.0,1010.0,280.04999999999995,107.0,3.0,3.0
2016-03-29,43.5,1012.0,282.2895277105,290.0,10.0,1.0
2016-03-30,32.0,1026.0,279.775,276.0,4.0,2.0
2016-03-31,49.5,1018.0,283.07179341899996,193.5,5.5,1.0
2016-04-01,71.5,1004.0,290.42,200.0,5.0,2.0
2016-04-02,63.5,1002.0,285.00534883700004,227.5,3.0,2.0
2016-04-03,45.0,1002.0,277.154332238,295.5,9.0,3.0
2016-04-04,69.5,1014.0,275.85,48.0,3.0,3.0
2016-04-05,45.0,1024.5,272.43,325.0,7.0,1.0
2016-04-06,34.0,1028.0,274.55418040250004,158.5,3.5,2.0
2016-04-07,75.0,1007.5,282.68,187.0,5.0,1.0
2016-04-08,57.5,1001.0,280.375,250.0,6.0,1.0
2016-04-09,59.5,1008.0,276.3311754385,52.0,3.0,1.0
2016-04-10,40.5,1025.0,276.23,300.0,5.0,1.0
2016-04-11,50.5,1023.5,280.475,190.0,4.0,1.0
2016-04-12,71.0,1016.0,285.49,207.0,4.0,1.0
2016-04-13,40.5,1027.0,280.9465319515,340.0,3.5,1.5
2016-04-14,48.5,1027.0,280.865,54.5,2.0,1.0
2016-04-15,59.0,1029.5,282.42999999999995,129.5,2.0,2.0
2016-04-16,60.5,1030.0,283.13,50.0,3.5,2.0
2016-04-17,46.0,1031.0,284.32,95.5,2.0,1.0
2016-04-18,40.5,1024.0,287.264580754,140.0,1.0,1.0
2016-04-19,33.0,1016.0,291.685,282.0,4.5,1.0
2016-04-20,22.0,1023.0,288.075,320.0,4.0,2.0
2016-04-21,48.0,1022.0,286.645,209.5,3.0,2.0
2016-04-22,56.0,1013.0,292.6,207.0,3.0,1.0
2016-04-23,63.0,1009.0,290.595,234.5,4.0,3.0
2016-04-24,29.5,1016.5,286.15,334.0,4.0,2.0
2016-04-25,51.0,1017.0,285.755,110.0,2.0,1.0
2016-04-26,80.5,1007.5,285.71568567049997,80.0,3.0,3.0
2016-04-27,72.5,1012.5,282.2,56.0,3.0,2.0
2016-04-28,53.5,1017.0,284.065,65.0,4.0,3.0
2016-04-29,56.0,1019.0,282.515,78.5,4.0,3.5
2016-04-30,66.0,1022.0,281.89,50.0,2.0,1.0
2016-05-01,75.0,1023.0,282.07,121.0,2.0,3.0
